framework	molecule	temperature_K	pressure_Pa	loading_mol_per_kg
Bhathia_01	R125	303.0	717839.6381	1.682977583
Bhathia_01	R125	303.0	739099.3491	1.684216177
Bhathia_01	R125	303.0	760988.6929	1.685255771
Bhathia_01	R125	303.0	783526.3168	1.686098583
Bhathia_01	R125	303.0	806731.4203	1.686746854
Bhathia_01	R125	303.0	830623.7717	1.687202841
Bhathia_01	R125	303.0	855223.7248	1.687468817
Bhathia_01	R125	303.0	880552.2359	1.687547064
Bhathia_01	R125	303.0	906630.8824	1.687439871
Bhathia_01	R125	303.0	933481.8803	1.687149533
Bhathia_01	R125	303.0	961128.1038	1.686678346
Bhathia_01	R125	303.0	989593.1044	1.686028605
Bhathia_01	R125	303.0	1018901.131	1.685202601
Bhathia_01	R125	303.0	1049077.152	1.684202622
Bhathia_01	R125	303.0	1080146.873	1.683030948
Bhathia_01	R125	303.0	1112136.762	1.68168985
Bhathia_01	R125	303.0	1145074.071	1.680181591
Bhathia_01	R125	303.0	1178986.86	1.67850842
Bhathia_01	R125	303.0	1213904.018	1.676672575
Bhathia_01	R125	303.0	1249855.291	1.67467628
Bhathia_01	R125	303.0	1286871.305	1.672521744
Bhathia_01	R125	303.0	1324983.595	1.670211162
Bhathia_01	R125	303.0	1364224.627	1.66774671
Bhathia_01	R125	303.0	1404627.831	1.66513055
Bhathia_01	R125	303.0	1446227.626	1.662364825
Bhathia_01	R125	303.0	1489059.451	1.659451662
Bhathia_01	R125	303.0	1533159.793	1.656393168
Bhathia_01	R125	303.0	1578566.221	1.653191433
Bhathia_01	R125	303.0	1625317.418	1.649848527
Bhathia_01	R125	303.0	1673453.208	1.646366503
Bhathia_01	R125	303.0	1723014.6	1.642747394
Bhathia_01	R125	303.0	1774043.815	1.638993213
Bhathia_01	R125	303.0	1826584.322	1.635105957
Bhathia_01	R125	303.0	1880680.882	1.631087601
Bhathia_01	R125	303.0	1936379.578	1.626940102
Bhathia_01	R125	303.0	1993727.861	1.622665399
Bhathia_01	R125	303.0	2052774.584	1.618265412
Bhathia_01	R125	303.0	2113570.049	1.613742042
Bhathia_01	R125	303.0	2176166.047	1.609097172
Bhathia_01	R125	303.0	2240615.903	1.604332666
Bhathia_01	R125	303.0	2306974.522	1.599450372
Bhathia_01	R125	303.0	2375298.433	1.594452118
Bhathia_01	R125	303.0	2445645.842	1.589339717
Bhathia_01	R125	303.0	2518076.676	1.584114962
Bhathia_01	R125	303.0	2592652.64	1.578779631
Bhathia_01	R125	303.0	2669437.263	1.573335486
Bhathia_01	R125	303.0	2748495.957	1.567784272
Bhathia_01	R125	303.0	2829896.074	1.562127717
Bhathia_01	R125	303.0	2913706.955	1.556367535
Bhathia_01	R125	303.0	3000000.0	1.550505423
Bhathia_01	R125	333.0	1.0	0.000217458
Bhathia_01	R125	333.0	1.02961624	0.000222125
Bhathia_01	R125	333.0	1.060109602	0.000226893
Bhathia_01	R125	333.0	1.091506062	0.000231763
Bhathia_01	R125	333.0	1.123832368	0.000236738
Bhathia_01	R125	333.0	1.157116057	0.00024182
Bhathia_01	R125	333.0	1.191385484	0.000247011
Bhathia_01	R125	333.0	1.226669843	0.000252314
Bhathia_01	R125	333.0	1.262999191	0.000257731
Bhathia_01	R125	333.0	1.300404479	0.000263264
Bhathia_01	R125	333.0	1.33891757	0.000268916
Bhathia_01	R125	333.0	1.378571274	0.000274689
Bhathia_01	R125	333.0	1.419399372	0.000280587
Bhathia_01	R125	333.0	1.461436645	0.000286612
Bhathia_01	R125	333.0	1.504718903	0.000292766
Bhathia_01	R125	333.0	1.549283019	0.000299052
Bhathia_01	R125	333.0	1.595166957	0.000305474
Bhathia_01	R125	333.0	1.642409805	0.000312033
Bhathia_01	R125	333.0	1.691051808	0.000318734
Bhathia_01	R125	333.0	1.741134404	0.000325579
Bhathia_01	R125	333.0	1.792700259	0.000332571
Bhathia_01	R125	333.0	1.8457933	0.000339713
Bhathia_01	R125	333.0	1.900458758	0.000347009
Bhathia_01	R125	333.0	1.956743201	0.000354462
Bhathia_01	R125	333.0	2.014694577	0.000362075
Bhathia_01	R125	333.0	2.074362255	0.000369852
Bhathia_01	R125	333.0	2.135797066	0.000377796
Bhathia_01	R125	333.0	2.199051345	0.000385911
Bhathia_01	R125	333.0	2.264178977	0.000394201
Bhathia_01	R125	333.0	2.331235445	0.000402669
Bhathia_01	R125	333.0	2.400277874	0.000411319
Bhathia_01	R125	333.0	2.47136508	0.000420155
Bhathia_01	R125	333.0	2.544557622	0.000429182
Bhathia_01	R125	333.0	2.619917851	0.000438402
Bhathia_01	R125	333.0	2.697509967	0.000447821
Bhathia_01	R125	333.0	2.77740007	0.000457443
Bhathia_01	R125	333.0	2.859656217	0.000467271
Bhathia_01	R125	333.0	2.944348482	0.000477311
Bhathia_01	R125	333.0	3.031549014	0.000487567
Bhathia_01	R125	333.0	3.121332097	0.000498044
Bhathia_01	R125	333.0	3.213774218	0.000508746
Bhathia_01	R125	333.0	3.308954127	0.000519678
Bhathia_01	R125	333.0	3.406952907	0.000530846
Bhathia_01	R125	333.0	3.507854042	0.000542254
Bhathia_01	R125	333.0	3.61174349	0.000553908
Bhathia_01	R125	333.0	3.718709752	0.000565812
Bhathia_01	R125	333.0	3.828843953	0.000577973
Bhathia_01	R125	333.0	3.942239915	0.000590395
Bhathia_01	R125	333.0	4.058994239	0.000603084
Bhathia_01	R125	333.0	4.179206387	0.000616047
Bhathia_01	R125	333.0	4.302978766	0.000629289
Bhathia_01	R125	333.0	4.430416819	0.000642816
Bhathia_01	R125	333.0	4.561629107	0.000656633
Bhathia_01	R125	333.0	4.69672741	0.000670749
Bhathia_01	R125	333.0	4.835826816	0.000685168
Bhathia_01	R125	333.0	4.979045824	0.000699898
Bhathia_01	R125	333.0	5.126506441	0.000714944
Bhathia_01	R125	333.0	5.278334287	0.000730315
Bhathia_01	R125	333.0	5.434658702	0.000746016
Bhathia_01	R125	333.0	5.595612859	0.000762056
Bhathia_01	R125	333.0	5.761333873	0.000778441
Bhathia_01	R125	333.0	5.93196292	0.000795178
Bhathia_01	R125	333.0	6.107645358	0.000812276
Bhathia_01	R125	333.0	6.28853085	0.000829742
Bhathia_01	R125	333.0	6.474773489	0.000847585
Bhathia_01	R125	333.0	6.666531936	0.000865811
Bhathia_01	R125	333.0	6.863969546	0.00088443
Bhathia_01	R125	333.0	7.067254516	0.00090345
Bhathia_01	R125	333.0	7.276560023	0.000922879
Bhathia_01	R125	333.0	7.492064371	0.000942727
Bhathia_01	R125	333.0	7.713951149	0.000963002
Bhathia_01	R125	333.0	7.942409378	0.000983714
Bhathia_01	R125	333.0	8.177633681	0.001004871
Bhathia_01	R125	333.0	8.419824443	0.001026485
Bhathia_01	R125	333.0	8.669187986	0.001048564
Bhathia_01	R125	333.0	8.925936739	0.001071118
Bhathia_01	R125	333.0	9.190289424	0.001094158
Bhathia_01	R125	333.0	9.462471242	0.001117695
Bhathia_01	R125	333.0	9.742714062	0.001141738
Bhathia_01	R125	333.0	10.03125662	0.001166299
Bhathia_01	R125	333.0	10.32834473	0.00119139
Bhathia_01	R125	333.0	10.63423146	0.00121702
Bhathia_01	R125	333.0	10.94917742	0.001243203
Bhathia_01	R125	333.0	11.27345088	0.00126995
Bhathia_01	R125	333.0	11.60732811	0.001297273
Bhathia_01	R125	333.0	11.95109353	0.001325184
Bhathia_01	R125	333.0	12.30503998	0.001353697
Bhathia_01	R125	333.0	12.669469	0.001382824
Bhathia_01	R125	333.0	13.04469104	0.001412578
Bhathia_01	R125	333.0	13.43102574	0.001442974
Bhathia_01	R125	333.0	13.82880222	0.001474024
Bhathia_01	R125	333.0	14.23835935	0.001505743
Bhathia_01	R125	333.0	14.66004602	0.001538145
Bhathia_01	R125	333.0	15.09422146	0.001571246
Bhathia_01	R125	333.0	15.54125555	0.00160506
Bhathia_01	R125	333.0	16.0015291	0.001639602
Bhathia_01	R125	333.0	16.47543423	0.001674888
Bhathia_01	R125	333.0	16.96337465	0.001710935
Bhathia_01	R125	333.0	17.46576602	0.001747758
Bhathia_01	R125	333.0	17.98303634	0.001785374
Bhathia_01	R125	333.0	18.51562626	0.001823801
Bhathia_01	R125	333.0	19.0639895	0.001863056
Bhathia_01	R125	333.0	19.62859319	0.001903157
Bhathia_01	R125	333.0	20.20991832	0.001944122
Bhathia_01	R125	333.0	20.80846011	0.001985969
Bhathia_01	R125	333.0	21.42472846	0.002028718
Bhathia_01	R125	333.0	22.05924836	0.002072389
Bhathia_01	R125	333.0	22.71256036	0.002117
Bhathia_01	R125	333.0	23.385221	0.002162572
Bhathia_01	R125	333.0	24.07780332	0.002209127
Bhathia_01	R125	333.0	24.79089732	0.002256684
Bhathia_01	R125	333.0	25.52511049	0.002305266
Bhathia_01	R125	333.0	26.28106829	0.002354895
Bhathia_01	R125	333.0	27.05941472	0.002405594
Bhathia_01	R125	333.0	27.86081284	0.002457385
Bhathia_01	R125	333.0	28.68594536	0.002510291
Bhathia_01	R125	333.0	29.53551521	0.002564338
Bhathia_01	R125	333.0	30.41024612	0.00261955
Bhathia_01	R125	333.0	31.31088327	0.002675951
Bhathia_01	R125	333.0	32.23819391	0.002733567
Bhathia_01	R125	333.0	33.192968	0.002792425
Bhathia_01	R125	333.0	34.17601891	0.00285255
Bhathia_01	R125	333.0	35.18818409	0.002913972
Bhathia_01	R125	333.0	36.2303258	0.002976717
Bhathia_01	R125	333.0	37.30333182	0.003040814
Bhathia_01	R125	333.0	38.40811626	0.003106292
Bhathia_01	R125	333.0	39.54562025	0.00317318
Bhathia_01	R125	333.0	40.71681283	0.00324151
Bhathia_01	R125	333.0	41.92269174	0.003311312
Bhathia_01	R125	333.0	43.16428424	0.003382618
Bhathia_01	R125	333.0	44.44264805	0.00345546
Bhathia_01	R125	333.0	45.75887218	0.003529872
Bhathia_01	R125	333.0	47.11407793	0.003605887
Bhathia_01	R125	333.0	48.50941977	0.003683539
Bhathia_01	R125	333.0	49.94608639	0.003762864
Bhathia_01	R125	333.0	51.42530168	0.003843899
Bhathia_01	R125	333.0	52.94832576	0.003926679
Bhathia_01	R125	333.0	54.51645609	0.004011242
Bhathia_01	R125	333.0	56.13102854	0.004097627
Bhathia_01	R125	333.0	57.79341856	0.004185872
Bhathia_01	R125	333.0	59.50504232	0.004276018
Bhathia_01	R125	333.0	61.26735794	0.004368107
Bhathia_01	R125	333.0	63.08186673	0.004462178
Bhathia_01	R125	333.0	64.95011444	0.004558276
Bhathia_01	R125	333.0	66.87369262	0.004656443
Bhathia_01	R125	333.0	68.85423996	0.004756725
Bhathia_01	R125	333.0	70.89344366	0.004859166
Bhathia_01	R125	333.0	72.99304091	0.004963814
Bhathia_01	R125	333.0	75.15482033	0.005070715
Bhathia_01	R125	333.0	77.38062354	0.005179918
Bhathia_01	R125	333.0	79.67234666	0.005291472
Bhathia_01	R125	333.0	82.03194201	0.005405428
Bhathia_01	R125	333.0	84.4614197	0.005521838
Bhathia_01	R125	333.0	86.96284938	0.005640754
Bhathia_01	R125	333.0	89.53836201	0.00576223
Bhathia_01	R125	333.0	92.19015164	0.005886321
Bhathia_01	R125	333.0	94.9204773	0.006013083
Bhathia_01	R125	333.0	97.73166495	0.006142574
Bhathia_01	R125	333.0	100.6261094	0.006274852
Bhathia_01	R125	333.0	103.6062764	0.006409976
Bhathia_01	R125	333.0	106.6747048	0.006548009
Bhathia_01	R125	333.0	109.8340084	0.006689012
Bhathia_01	R125	333.0	113.0868788	0.006833048
Bhathia_01	R125	333.0	116.436087	0.006980184
Bhathia_01	R125	333.0	119.8844861	0.007130486
Bhathia_01	R125	333.0	123.4350138	0.007284021
Bhathia_01	R125	333.0	127.0906948	0.007440859
Bhathia_01	R125	333.0	130.8546433	0.00760107
Bhathia_01	R125	333.0	134.7300659	0.007764726
Bhathia_01	R125	333.0	138.7202638	0.007931903
Bhathia_01	R125	333.0	142.8286365	0.008102674
Bhathia_01	R125	333.0	147.0586837	0.008277117
Bhathia_01	R125	333.0	151.414009	0.00845531
Bhathia_01	R125	333.0	155.8983226	0.008637334
Bhathia_01	R125	333.0	160.5154448	0.008823271
Bhathia_01	R125	333.0	165.2693087	0.009013204
Bhathia_01	R125	333.0	170.1639642	0.009207218
Bhathia_01	R125	333.0	175.2035811	0.009405402
Bhathia_01	R125	333.0	180.3924524	0.009607844
Bhathia_01	R125	333.0	185.7349986	0.009814634
Bhathia_01	R125	333.0	191.2357709	0.010025867
Bhathia_01	R125	333.0	196.8994554	0.010241636
Bhathia_01	R125	333.0	202.7308769	0.010462039
Bhathia_01	R125	333.0	208.7350032	0.010687174
Bhathia_01	R125	333.0	214.9169492	0.010917143
Bhathia_01	R125	333.0	221.2819812	0.011152048
Bhathia_01	R125	333.0	227.8355215	0.011391995
Bhathia_01	R125	333.0	234.583153	0.01163709
Bhathia_01	R125	333.0	241.530624	0.011887445
Bhathia_01	R125	333.0	248.6838529	0.01214317
Bhathia_01	R125	333.0	256.0489336	0.01240438
Bhathia_01	R125	333.0	263.6321403	0.012671192
Bhathia_01	R125	333.0	271.4399331	0.012943725
Bhathia_01	R125	333.0	279.4789633	0.0132221
Bhathia_01	R125	333.0	287.7560794	0.013506442
Bhathia_01	R125	333.0	296.2783325	0.013796877
Bhathia_01	R125	333.0	305.0529827	0.014093535
Bhathia_01	R125	333.0	314.0875051	0.014396548
Bhathia_01	R125	333.0	323.3895961	0.01470605
Bhathia_01	R125	333.0	332.96718	0.015022179
Bhathia_01	R125	333.0	342.828416	0.015345076
Bhathia_01	R125	333.0	352.9817046	0.015674884
Bhathia_01	R125	333.0	363.4356955	0.016011749
Bhathia_01	R125	333.0	374.1992944	0.016355821
Bhathia_01	R125	333.0	385.2816705	0.016707252
Bhathia_01	R125	333.0	396.692265	0.017066197
Bhathia_01	R125	333.0	408.4407983	0.017432815
Bhathia_01	R125	333.0	420.5372791	0.017807269
Bhathia_01	R125	333.0	432.9920121	0.018189724
Bhathia_01	R125	333.0	445.8156075	0.018580347
Bhathia_01	R125	333.0	459.0189896	0.018979312
Bhathia_01	R125	333.0	472.6134062	0.019386794
Bhathia_01	R125	333.0	486.6104383	0.019802973
Bhathia_01	R125	333.0	501.0220099	0.020228031
Bhathia_01	R125	333.0	515.860398	0.020662154
Bhathia_01	R125	333.0	531.1382434	0.021105534
Bhathia_01	R125	333.0	546.8685611	0.021558365
Bhathia_01	R125	333.0	563.0647517	0.022020844
Bhathia_01	R125	333.0	579.7406126	0.022493175
Bhathia_01	R125	333.0	596.9103498	0.022975563
Bhathia_01	R125	333.0	614.58859	0.023468218
Bhathia_01	R125	333.0	632.7903933	0.023971356
Bhathia_01	R125	333.0	651.5312655	0.024485195
Bhathia_01	R125	333.0	670.8271719	0.025009959
Bhathia_01	R125	333.0	690.6945505	0.025545876
Bhathia_01	R125	333.0	711.1503261	0.026093178
Bhathia_01	R125	333.0	732.2119249	0.026652101
Bhathia_01	R125	333.0	753.8972891	0.027222888
Bhathia_01	R125	333.0	776.2248922	0.027805786
Bhathia_01	R125	333.0	799.213755	0.028401045
Bhathia_01	R125	333.0	822.8834614	0.029008921
Bhathia_01	R125	333.0	847.2541756	0.029629677
Bhathia_01	R125	333.0	872.3466587	0.030263579
Bhathia_01	R125	333.0	898.1822868	0.030910898
Bhathia_01	R125	333.0	924.783069	0.031571911
Bhathia_01	R125	333.0	952.1716664	0.032246902
Bhathia_01	R125	333.0	980.3714111	0.032936157
Bhathia_01	R125	333.0	1009.406326	0.03363997
Bhathia_01	R125	333.0	1039.301146	0.034358641
Bhathia_01	R125	333.0	1070.081339	0.035092474
Bhathia_01	R125	333.0	1101.773124	0.035841781
Bhathia_01	R125	333.0	1134.403502	0.036606877
Bhathia_01	R125	333.0	1168.000268	0.037388086
Bhathia_01	R125	333.0	1202.592045	0.038185736
Bhathia_01	R125	333.0	1238.208299	0.039000164
Bhathia_01	R125	333.0	1274.879374	0.03983171
Bhathia_01	R125	333.0	1312.636507	0.040680722
Bhathia_01	R125	333.0	1351.511865	0.041547555
Bhathia_01	R125	333.0	1391.538565	0.04243257
Bhathia_01	R125	333.0	1432.750705	0.043336134
Bhathia_01	R125	333.0	1475.183394	0.044258623
Bhathia_01	R125	333.0	1518.87278	0.045200418
Bhathia_01	R125	333.0	1563.856081	0.046161908
Bhathia_01	R125	333.0	1610.171618	0.047143487
Bhathia_01	R125	333.0	1657.858847	0.048145561
Bhathia_01	R125	333.0	1706.958393	0.049168538
Bhathia_01	R125	333.0	1757.512083	0.050212836
Bhathia_01	R125	333.0	1809.562982	0.051278881
Bhathia_01	R125	333.0	1863.155434	0.052367105
Bhathia_01	R125	333.0	1918.335093	0.053477949
Bhathia_01	R125	333.0	1975.148965	0.054611862
Bhathia_01	R125	333.0	2033.645451	0.0557693
Bhathia_01	R125	333.0	2093.874383	0.056950726
Bhathia_01	R125	333.0	2155.88707	0.058156614
Bhathia_01	R125	333.0	2219.736339	0.059387443
Bhathia_01	R125	333.0	2285.476583	0.060643704
Bhathia_01	R125	333.0	2353.163807	0.061925893
Bhathia_01	R125	333.0	2422.855671	0.063234515
Bhathia_01	R125	333.0	2494.611546	0.064570086
Bhathia_01	R125	333.0	2568.492561	0.065933127
Bhathia_01	R125	333.0	2644.561653	0.067324171
Bhathia_01	R125	333.0	2722.883626	0.068743757
Bhathia_01	R125	333.0	2803.525201	0.070192436
Bhathia_01	R125	333.0	2886.555077	0.071670766
Bhathia_01	R125	333.0	2972.043985	0.073179313
Bhathia_01	R125	333.0	3060.064753	0.074718654
Bhathia_01	R125	333.0	3150.692365	0.076289375
Bhathia_01	R125	333.0	3244.004027	0.07789207
Bhathia_01	R125	333.0	3340.079229	0.079527343
Bhathia_01	R125	333.0	3438.999817	0.081195809
Bhathia_01	R125	333.0	3540.850062	0.082898088
Bhathia_01	R125	333.0	3645.716727	0.084634815
Bhathia_01	R125	333.0	3753.689149	0.086406629
Bhathia_01	R125	333.0	3864.859308	0.088214184
Bhathia_01	R125	333.0	3979.32191	0.090058138
Bhathia_01	R125	333.0	4097.174463	0.091939164
Bhathia_01	R125	333.0	4218.517365	0.09385794
Bhathia_01	R125	333.0	4343.453988	0.095815156
Bhathia_01	R125	333.0	4472.090765	0.097811512
Bhathia_01	R125	333.0	4604.537278	0.099847716
Bhathia_01	R125	333.0	4740.90636	0.101924486
Bhathia_01	R125	333.0	4881.314181	0.10404255
Bhathia_01	R125	333.0	5025.880354	0.106202647
Bhathia_01	R125	333.0	5174.728033	0.108405522
Bhathia_01	R125	333.0	5327.984021	0.110651934
Bhathia_01	R125	333.0	5485.778875	0.112942647
Bhathia_01	R125	333.0	5648.247019	0.115278437
Bhathia_01	R125	333.0	5815.526859	0.117660088
Bhathia_01	R125	333.0	5987.760899	0.120088396
Bhathia_01	R125	333.0	6165.095863	0.122564162
Bhathia_01	R125	333.0	6347.682822	0.125088199
Bhathia_01	R125	333.0	6535.677321	0.127661328
Bhathia_01	R125	333.0	6729.23951	0.13028438
Bhathia_01	R125	333.0	6928.534283	0.132958191
Bhathia_01	R125	333.0	7133.731418	0.13568361
Bhathia_01	R125	333.0	7345.00572	0.138461492
Bhathia_01	R125	333.0	7562.537173	0.1412927
Bhathia_01	R125	333.0	7786.51109	0.144178106
Bhathia_01	R125	333.0	8017.118271	0.14711859
Bhathia_01	R125	333.0	8254.555171	0.150115037
Bhathia_01	R125	333.0	8499.024059	0.153168342
Bhathia_01	R125	333.0	8750.733196	0.156279405
Bhathia_01	R125	333.0	9009.897011	0.159449136
Bhathia_01	R125	333.0	9276.736285	0.162678448
Bhathia_01	R125	333.0	9551.478334	0.16596826
Bhathia_01	R125	333.0	9834.357209	0.169319501
Bhathia_01	R125	333.0	10125.61389	0.1727331
Bhathia_01	R125	333.0	10425.49651	0.176209995
Bhathia_01	R125	333.0	10734.26051	0.179751127
Bhathia_01	R125	333.0	11052.16895	0.183357442
Bhathia_01	R125	333.0	11379.49264	0.18702989
Bhathia_01	R125	333.0	11716.51043	0.190769422
Bhathia_01	R125	333.0	12063.50941	0.194576995
Bhathia_01	R125	333.0	12420.7852	0.198453567
Bhathia_01	R125	333.0	12788.64216	0.202400098
Bhathia_01	R125	333.0	13167.39366	0.206417549
Bhathia_01	R125	333.0	13557.36235	0.210506882
Bhathia_01	R125	333.0	13958.88045	0.21466906
Bhathia_01	R125	333.0	14372.29	0.218905045
Bhathia_01	R125	333.0	14797.94319	0.223215797
Bhathia_01	R125	333.0	15236.20263	0.227602275
Bhathia_01	R125	333.0	15687.44167	0.232065436
Bhathia_01	R125	333.0	16152.0447	0.236606233
Bhathia_01	R125	333.0	16630.40754	0.241225616
Bhathia_01	R125	333.0	17122.93768	0.24592453
Bhathia_01	R125	333.0	17630.05472	0.250703914
Bhathia_01	R125	333.0	18152.19065	0.255564701
Bhathia_01	R125	333.0	18689.79028	0.260507817
Bhathia_01	R125	333.0	19243.3116	0.26553418
Bhathia_01	R125	333.0	19813.22614	0.270644701
Bhathia_01	R125	333.0	20400.0194	0.275840278
Bhathia_01	R125	333.0	21004.19127	0.2811218
Bhathia_01	R125	333.0	21626.25644	0.286490144
Bhathia_01	R125	333.0	22266.74485	0.291946176
Bhathia_01	R125	333.0	22926.20211	0.297490747
Bhathia_01	R125	333.0	23605.19002	0.303124692
Bhathia_01	R125	333.0	24304.28699	0.308848834
Bhathia_01	R125	333.0	25024.08859	0.314663977
Bhathia_01	R125	333.0	25765.20801	0.320570906
Bhathia_01	R125	333.0	26528.27659	0.326570391
Bhathia_01	R125	333.0	27313.9444	0.332663179
Bhathia_01	R125	333.0	28122.88074	0.338849998
Bhathia_01	R125	333.0	28955.77472	0.345131552
Bhathia_01	R125	333.0	29813.3359	0.351508524
Bhathia_01	R125	333.0	30696.29481	0.357981571
Bhathia_01	R125	333.0	31605.40365	0.364551326
Bhathia_01	R125	333.0	32541.43687	0.371218395
Bhathia_01	R125	333.0	33505.19188	0.377983355
Bhathia_01	R125	333.0	34497.48969	0.384846758
Bhathia_01	R125	333.0	35519.17563	0.391809122
Bhathia_01	R125	333.0	36571.12006	0.398870937
Bhathia_01	R125	333.0	37654.21913	0.406032659
Bhathia_01	R125	333.0	38769.39553	0.413294714
Bhathia_01	R125	333.0	39917.59925	0.420657492
Bhathia_01	R125	333.0	41099.80846	0.428121349
Bhathia_01	R125	333.0	42317.03025	0.435686603
Bhathia_01	R125	333.0	43570.30158	0.443353538
Bhathia_01	R125	333.0	44860.69009	0.451122399
Bhathia_01	R125	333.0	46189.29506	0.458993394
Bhathia_01	R125	333.0	47557.24831	0.46696669
Bhathia_01	R125	333.0	48965.7152	0.475042415
Bhathia_01	R125	333.0	50415.89558	0.483220657
Bhathia_01	R125	333.0	51909.02484	0.491501463
Bhathia_01	R125	333.0	53446.37499	0.499884837
Bhathia_01	R125	333.0	55029.25566	0.508370744
Bhathia_01	R125	333.0	56659.01531	0.516959103
Bhathia_01	R125	333.0	58337.04231	0.525649794
Bhathia_01	R125	333.0	60064.76616	0.534442654
Bhathia_01	R125	333.0	61843.6587	0.543337477
Bhathia_01	R125	333.0	63675.23534	0.552334014
Bhathia_01	R125	333.0	65561.0564	0.561431975
Bhathia_01	R125	333.0	67502.72839	0.570631029
Bhathia_01	R125	333.0	69501.9054	0.579930803
Bhathia_01	R125	333.0	71560.29052	0.589330883
Bhathia_01	R125	333.0	73679.63726	0.598830816
Bhathia_01	R125	333.0	75861.75109	0.608430111
Bhathia_01	R125	333.0	78108.49092	0.618128238
Bhathia_01	R125	333.0	80421.77074	0.62792463
Bhathia_01	R125	333.0	82803.56122	0.637818686
Bhathia_01	R125	333.0	85255.89137	0.647809769
Bhathia_01	R125	333.0	87780.85031	0.657897212
Bhathia_01	R125	333.0	90380.58905	0.668080313
Bhathia_01	R125	333.0	93057.32228	0.678358343
Bhathia_01	R125	333.0	95813.33028	0.688730544
Bhathia_01	R125	333.0	98650.96087	0.699196128
Bhathia_01	R125	333.0	101572.6314	0.709754283
Bhathia_01	R125	333.0	104580.8309	0.720404173
Bhathia_01	R125	333.0	107678.1218	0.731144934
Bhathia_01	R125	333.0	110867.143	0.74197568
Bhathia_01	R125	333.0	114150.6109	0.752895496
Bhathia_01	R125	333.0	117531.3228	0.763903445
Bhathia_01	R125	333.0	121012.1587	0.774998558
Bhathia_01	R125	333.0	124596.0838	0.786179836
Bhathia_01	R125	333.0	128286.1513	0.797446243
Bhathia_01	R125	333.0	132085.5048	0.808796699
Bhathia_01	R125	333.0	135997.3808	0.820230076
Bhathia_01	R125	333.0	140025.1119	0.831745184
Bhathia_01	R125	333.0	144172.1292	0.843340763
Bhathia_01	R125	333.0	148441.9656	0.855015463
Bhathia_01	R125	333.0	152838.2585	0.866767831
Bhathia_01	R125	333.0	157364.7531	0.878596286
Bhathia_01	R125	333.0	162025.3054	0.890499099
Bhathia_01	R125	333.0	166823.8857	0.902474362
Bhathia_01	R125	333.0	171764.582	0.914519958
Bhathia_01	R125	333.0	176851.6031	0.926633524
Bhathia_01	R125	333.0	182089.2826	0.938812415
Bhathia_01	R125	333.0	187482.0825	0.951053662
Bhathia_01	R125	333.0	193034.5969	0.963353925
Bhathia_01	R125	333.0	198751.5559	0.975709449
Bhathia_01	R125	333.0	204637.8297	0.988116017
Bhathia_01	R125	333.0	210698.4328	1.000568899
Bhathia_01	R125	333.0	216938.5282	1.013062813
